中文简称,地区码,区域名称,上级区域编码,
赛汉塔拉镇,152524100,赛汉塔拉镇,152524,
朱日和镇,152524101,朱日和镇,152524,
乌日根塔拉镇,152524102,乌日根塔拉镇,152524,
桑宝拉格苏木乡,152524200,桑宝拉格苏木乡,152524,
额仁淖尔苏木乡,152524201,额仁淖尔苏木乡,152524,
赛罕乌力吉苏木乡,152524202,赛罕乌力吉苏木乡,152524,
阿其图乌拉苏木乡,152524203,阿其图乌拉苏木乡,152524,
苏尼特右旗朱日和工业园区,152524400,苏尼特右旗朱日和工业园区,152524,
乌里雅斯太镇,152525100,乌里雅斯太镇,152525,
道特淖尔镇,152525101,道特淖尔镇,152525,
嘎达布其镇,152525102,嘎达布其镇,152525,
满都胡宝拉格镇,152525103,满都胡宝拉格镇,152525,
额吉淖尔镇,152525104,额吉淖尔镇,152525,
巴音胡硕镇,152525105,巴音胡硕镇,152525,
呼热图淖尔苏木乡,152525200,呼热图淖尔苏木乡,152525,
萨麦苏木乡,152525201,萨麦苏木乡,152525,
嘎海乐苏木乡,152525202,嘎海乐苏木乡,152525,
阿拉坦合力苏木乡,152525203,阿拉坦合力苏木乡,152525,
乌里雅斯太工业区,152525400,乌里雅斯太工业区,152525,
哈拉盖图农牧场,152525500,哈拉盖图农牧场,152525,
贺斯格乌拉农牧场,152525501,贺斯格乌拉农牧场,152525,
乌拉盖牧场,152525502,乌拉盖牧场,152525,
宝格达乌拉总场,152525503,宝格达乌拉总场,152525,
巴拉嘎尔高勒镇,152526100,巴拉嘎尔高勒镇,152526,
巴彦花镇,152526101,巴彦花镇,152526,
吉仁高勒镇,152526102,吉仁高勒镇,152526,
浩勒图高勒镇,152526103,浩勒图高勒镇,152526,
高日罕镇,152526104,高日罕镇,152526,
巴彦胡舒苏木乡,152526200,巴彦胡舒苏木乡,152526,
乌兰哈拉嘎苏木乡,152526201,乌兰哈拉嘎苏木乡,152526,
西乌旗白音华能源化工园区,152526400,西乌旗白音华能源化工园区,152526,
林业总场,152526500,林业总场,152526,
宝昌镇,152527100,宝昌镇,152527,
千斤沟镇,152527101,千斤沟镇,152527,
红旗镇,152527102,红旗镇,152527,
骆驼山镇,152527103,骆驼山镇,152527,
永丰镇,152527104,永丰镇,152527,
幸福乡,152527200,幸福乡,152527,
贡宝拉格苏木乡,152527201,贡宝拉格苏木乡,152527,
万寿滩良种场,152527500,万寿滩良种场,152527,
新宝拉格镇,152528100,新宝拉格镇,152528,
巴彦塔拉镇,152528101,巴彦塔拉镇,152528,
翁贡乌拉苏木乡,152528200,翁贡乌拉苏木乡,152528,
宝格达音_勒苏木乡,152528201,宝格达音_勒苏木乡,152528,
明安图镇,152529100,明安图镇,152529,
星耀镇,152529101,星耀镇,152529,
伊和淖尔苏木乡,152529200,伊和淖尔苏木乡,152529,
乌兰查布苏木乡,152529201,乌兰查布苏木乡,152529,
宝拉根陶海苏木乡,152529202,宝拉根陶海苏木乡,152529,
额里图种畜场,152529500,额里图种畜场,152529,
哲日根图林场,152529502,哲日根图林场,152529,
上都镇,152530100,上都镇,152530,
桑根达来镇,152530101,桑根达来镇,152530,
哈毕日嘎镇,152530102,哈毕日嘎镇,152530,
宝绍代苏木乡,152530200,宝绍代苏木乡,152530,
那日图苏木乡,152530201,那日图苏木乡,152530,
赛音呼都嘎苏木乡,152530202,赛音呼都嘎苏木乡,152530,
扎格斯台苏木乡,152530203,扎格斯台苏木乡,152530,
五一种畜场总场,152530500,五一种畜场总场,152530,
黑城子示范区,152530501,黑城子示范区,152530,
大北沟镇,152531100,大北沟镇,152531,
多伦诺尔镇,152531101,多伦诺尔镇,152531,
大河口乡,152531200,大河口乡,152531,
蔡木山乡,152531201,蔡木山乡,152531,
西干沟乡,152531202,西干沟乡,152531,
多伦新型工业化化工区,152531400,多伦新型工业化化工区,152531,
温都尔勒图镇,152921102,温都尔勒图镇,152921,
乌斯太镇,152921104,乌斯太镇,152921,
巴润别立镇,152921105,巴润别立镇,152921,
巴彦浩特镇,152921110,巴彦浩特镇,152921,
嘉尔嘎勒赛汉镇,152921111,嘉尔嘎勒赛汉镇,152921,
吉兰泰镇,152921112,吉兰泰镇,152921,
宗别立镇,152921113,宗别立镇,152921,
敖伦布拉格镇,152921114,敖伦布拉格镇,152921,
腾格里额里斯镇,152921115,腾格里额里斯镇,152921,
巴彦木仁苏木乡,152921203,巴彦木仁苏木乡,152921,
乌力吉苏木乡,152921213,乌力吉苏木乡,152921,
巴彦诺日公苏木乡,152921214,巴彦诺日公苏木乡,152921,
额尔克哈什哈苏木乡,152921215,额尔克哈什哈苏木乡,152921,
银根苏木乡,152921216,银根苏木乡,152921,
超格图呼热苏木乡,152921217,超格图呼热苏木乡,152921,
巴彦浩特额鲁特街道,152921402,巴彦浩特额鲁特街道,152921,
巴彦浩特南环路街道,152921403,巴彦浩特南环路街道,152921,
巴彦浩特新华街道,152921404,巴彦浩特新华街道,152921,
巴彦浩特王府街道,152921405,巴彦浩特王府街道,152921,
巴丹吉林镇,152922103,巴丹吉林镇,152922,
雅布赖镇,152922104,雅布赖镇,152922,
阿拉腾敖包镇,152922105,阿拉腾敖包镇,152922,
曼德拉苏木乡,152922211,曼德拉苏木乡,152922,
阿拉腾朝格苏木乡,152922212,阿拉腾朝格苏木乡,152922,
巴音高勒苏木乡,152922213,巴音高勒苏木乡,152922,
塔木素布拉格苏木乡,152922214,塔木素布拉格苏木乡,152922,
达来呼布镇,152923100,达来呼布镇,152923,
额济纳旗东风镇,152923101,额济纳旗东风镇,152923,
哈日布日格德音乌拉镇,152923102,哈日布日格德音乌拉镇,152923,
额济纳旗赛汉陶来苏木乡,152923200,额济纳旗赛汉陶来苏木乡,152923,
额济纳旗马鬃山苏木乡,152923201,额济纳旗马鬃山苏木乡,152923,
额济纳旗苏泊淖尔苏木乡,152923202,额济纳旗苏泊淖尔苏木乡,152923,
巴彦陶来苏木乡,152923203,巴彦陶来苏木乡,152923,
温图高勒苏木乡,152923204,温图高勒苏木乡,152923,
浑河湾街道,210102001,浑河湾街道,210102,
新华街道,210102002,新华街道,210102,
西塔街道,210102007,西塔街道,210102,
八经街道,210102013,八经街道,210102,
马路湾街道,210102016,马路湾街道,210102,
集贤街道,210102017,集贤街道,210102,
南湖街道,210102019,南湖街道,210102,
长白街道,210102021,长白街道,210102,
太原街街道,210102022,太原街街道,210102,
北市场街道,210102023,北市场街道,210102,
南市场街道,210102025,南市场街道,210102,
沈水湾街道,210102027,沈水湾街道,210102,
浑河站西街道,210102028,浑河站西街道,210102,
大西街道,210103004,大西街道,210103,
滨河街道,210103005,滨河街道,210103,
万莲街道,210103006,万莲街道,210103,
大南街道,210103010,大南街道,210103,
山东庙街道,210103011,山东庙街道,210103,
朱剪炉街道,210103013,朱剪炉街道,210103,
新北站街道,210103014,新北站街道,210103,
风雨坛街道,210103015,风雨坛街道,210103,
皇城街道,210103017,皇城街道,210103,
五里河街道,210103018,五里河街道,210103,
南塔街道,210103019,南塔街道,210103,
泉园街道,210103020,泉园街道,210103,
丰乐街道,210103021,丰乐街道,210103,
马官桥街道,210103022,马官桥街道,210103,
东陵街道,210103023,东陵街道,210103,
大北街道,210104002,大北街道,210104,
万泉街道,210104003,万泉街道,210104,
洮昌街道,210104004,洮昌街道,210104,
文官街道,210104006,文官街道,210104,
二台子街道,210104007,二台子街道,210104,
津桥街道,210104008,津桥街道,210104,
东站街道,210104009,东站街道,210104,
北海街道,210104010,北海街道,210104,
长安街道,210104012,长安街道,210104,
新东街道,210104014,新东街道,210104,
东塔街道,210104015,东塔街道,210104,
小东街道,210104016,小东街道,210104,
上园街道,210104017,上园街道,210104,
前进街道,210104018,前进街道,210104,
三台子街道,210105001,三台子街道,210105,
辽河街道,210105003,辽河街道,210105,
黄河街道,210105008,黄河街道,210105,
三洞桥街道,210105012,三洞桥街道,210105,
华山街道,210105013,华山街道,210105,
寿泉街道,210105014,寿泉街道,210105,
塔湾街道,210105015,塔湾街道,210105,
明廉街道,210105017,明廉街道,210105,
新乐街道,210105019,新乐街道,210105,
舍利塔街道,210105020,舍利塔街道,210105,
北塔街道,210105021,北塔街道,210105,
陵东街道,210105022,陵东街道,210105,
昆明湖街道,210106001,昆明湖街道,210106,
工人村街道,210106003,工人村街道,210106,
七路街道,210106005,七路街道,210106,
启工街道,210106007,启工街道,210106,
笃工街道,210106013,笃工街道,210106,
兴华街道,210106015,兴华街道,210106,
兴工街道,210106018,兴工街道,210106,
霁虹街道,210106019,霁虹街道,210106,
凌空街道,210106020,凌空街道,210106,
重工街道,210106021,重工街道,210106,
艳粉街道,210106022,艳粉街道,210106,
保工街道,210106023,保工街道,210106,
兴顺街道,210106024,兴顺街道,210106,
贵和街道,210106025,贵和街道,210106,
大青中朝友谊街道,210106026,大青中朝友谊街道,210106,
翟家街道,210106027,翟家街道,210106,
西三环街道,210106028,西三环街道,210106,
大潘街道,210106029,大潘街道,210106,
彭驿站街道,210106030,彭驿站街道,210106,
高花街道,210106031,高花街道,210106,
沈阳市经济技术开发区,210106401,沈阳市经济技术开发区,210106,
解放街道,210111001,解放街道,210111,
民主街道,210111003,民主街道,210111,
临湖街道,210111004,临湖街道,210111,
中兴街道,210111005,中兴街道,210111,
湖西街道,210111006,湖西街道,210111,
八一街道,210111007,八一街道,210111,
红菱街道,210111008,红菱街道,210111,
林盛街道,210111009,林盛街道,210111,
沙河街道,210111010,沙河街道,210111,
十里河街道,210111011,十里河街道,210111,
陈相街道,210111012,陈相街道,210111,
姚千街道,210111013,姚千街道,210111,
王纲街道,210111014,王纲街道,210111,
永乐街道,210111015,永乐街道,210111,
大沟街道,210111016,大沟街道,210111,
白清街道,210111017,白清街道,210111,
佟沟街道,210111018,佟沟街道,210111,
英达街道,210112007,英达街道,210112,
东湖街道,210112009,东湖街道,210112,
五三街道,210112010,五三街道,210112,
浑河站东街道,210112012,浑河站东街道,210112,
高坎街道,210112014,高坎街道,210112,
满堂街道,210112015,满堂街道,210112,
深井子街道,210112016,深井子街道,210112,
祝家街道,210112017,祝家街道,210112,
白塔街道,210112018,白塔街道,210112,
桃仙街道,210112019,桃仙街道,210112,
李相街道,210112020,李相街道,210112,
营城子街道,210112021,营城子街道,210112,
汪家街道,210112022,汪家街道,210112,
王滨街道,210112023,王滨街道,210112,
新城子街道,210113001,新城子街道,210113,
清水台街道,210113002,清水台街道,210113,
辉山街道,210113003,辉山街道,210113,
道义街道,210113004,道义街道,210113,
虎石台街道,210113006,虎石台街道,210113,
财落街道,210113007,财落街道,210113,
沈北街道,210113009,沈北街道,210113,
马刚街道,210113010,马刚街道,210113,
石佛寺街道,210113011,石佛寺街道,210113,
黄家街道,210113012,黄家街道,210113,
尹家街道,210113013,尹家街道,210113,
兴隆台街道,210113014,兴隆台街道,210113,
清泉街道,210113015,清泉街道,210113,
迎宾路街道,210114001,迎宾路街道,210114,
陵西街道,210114003,陵西街道,210114,
于洪街道,210114005,于洪街道,210114,
北陵街道,210114007,北陵街道,210114,
沙岭街道,210114009,沙岭街道,210114,
南阳湖街道,210114010,南阳湖街道,210114,
城东湖街道,210114011,城东湖街道,210114,
平罗街道,210114012,平罗街道,210114,
马三家街道,210114013,马三家街道,210114,
造化街道,210114014,造化街道,210114,
大兴街道,210114015,大兴街道,210114,
光辉街道,210114016,光辉街道,210114,
马三家劳动教养院,210114401,马三家劳动教养院,210114,
光辉农场,210114402,光辉农场,210114,
监狱城,210114404,监狱城,210114,
蒲西街道,210115001,蒲西街道,210115,
蒲东街道,210115002,蒲东街道,210115,
于家房镇,210115101,于家房镇,210115,
朱家房镇,210115102,朱家房镇,210115,
冷子堡镇,210115103,冷子堡镇,210115,
刘二堡镇,210115104,刘二堡镇,210115,
茨榆坨镇,210115105,茨榆坨镇,210115,
满都户镇,210115107,满都户镇,210115,
杨士岗镇,210115108,杨士岗镇,210115,
肖寨门镇,210115109,肖寨门镇,210115,
城郊镇,210115112,城郊镇,210115,
六间房镇,210115113,六间房镇,210115,
养士堡镇,210115114,养士堡镇,210115,
潘家堡镇,210115115,潘家堡镇,210115,
老大房镇,210115117,老大房镇,210115,
大黑岗子镇,210115118,大黑岗子镇,210115,
牛心坨镇,210115119,牛心坨镇,210115,
北三家子街道,210123001,北三家子街道,210123,
胜利街道,210123002,胜利街道,210123,
东关街道,210123003,东关街道,210123,
小城子镇,210123101,小城子镇,210123,
张强镇,210123102,张强镇,210123,
方家屯镇,210123103,方家屯镇,210123,
郝官屯镇,210123105,郝官屯镇,210123,
二牛所口镇,210123106,二牛所口镇,210123,
北四家子乡,210123203,北四家子乡,210123,
两家子乡,210123204,两家子乡,210123,
海洲窝堡乡,210123206,海洲窝堡乡,210123,
沙金台蒙古族满族乡,210123208,沙金台蒙古族满族乡,210123,
柳树屯蒙古族满族乡,210123209,柳树屯蒙古族满族乡,210123,
西关屯蒙古族满族乡,210123210,西关屯蒙古族满族乡,210123,
东升满族蒙古族乡,210123211,东升满族蒙古族乡,210123,
三台子畜牧场,210123404,三台子畜牧场,210123,
法库镇,210124100,法库镇,210124,
大孤家子镇,210124101,大孤家子镇,210124,
三面船镇,210124102,三面船镇,210124,
秀水河子镇,210124103,秀水河子镇,210124,
叶茂台镇,210124104,叶茂台镇,210124,
登仕堡子镇,210124105,登仕堡子镇,210124,
柏家沟镇,210124106,柏家沟镇,210124,
丁家房镇,210124107,丁家房镇,210124,
孟家镇,210124108,孟家镇,210124,
十间房镇,210124109,十间房镇,210124,
冯贝堡镇,210124110,冯贝堡镇,210124,
依牛堡子镇,210124111,依牛堡子镇,210124,
五台子镇,210124112,五台子镇,210124,
包家屯镇,210124113,包家屯镇,210124,
慈恩寺乡,210124201,慈恩寺乡,210124,
和平乡,210124203,和平乡,210124,
四家子蒙古族乡,210124208,四家子蒙古族乡,210124,
双台子乡,210124209,双台子乡,210124,
卧牛石乡,210124210,卧牛石乡,210124,
东城街道,210181001,东城街道,210181,
辽滨街道,210181002,辽滨街道,210181,
西城街道,210181003,西城街道,210181,
新柳街道,210181004,新柳街道,210181,
新城街道,210181005,新城街道,210181,
大红旗镇,210181101,大红旗镇,210181,
梁山镇,210181102,梁山镇,210181,
公主屯镇,210181103,公主屯镇,210181,
兴隆镇,210181104,兴隆镇,210181,
前当堡镇,210181105,前当堡镇,210181,
大民屯镇,210181106,大民屯镇,210181,
大柳屯镇,210181107,大柳屯镇,210181,
兴隆堡镇,210181108,兴隆堡镇,210181,
胡台镇,210181109,胡台镇,210181,
法哈牛镇,210181110,法哈牛镇,210181,
柳河沟镇,210181111,柳河沟镇,210181,
高台子镇,210181112,高台子镇,210181,
张家屯镇,210181113,张家屯镇,210181,
罗家房镇,210181114,罗家房镇,210181,
三道岗子镇,210181115,三道岗子镇,210181,
东蛇山子镇,210181116,东蛇山子镇,210181,
陶家屯镇,210181117,陶家屯镇,210181,
周坨子镇,210181118,周坨子镇,210181,
金五台子乡,210181204,金五台子乡,210181,
红旗乡,210181205,红旗乡,210181,
卢家屯乡,210181206,卢家屯乡,210181,
姚堡乡,210181207,姚堡乡,210181,
于家窝堡乡,210181209,于家窝堡乡,210181,
新农乡,210181210,新农乡,210181,
海军广场街道,210202001,海军广场街道,210202,
桂林街道,210202003,桂林街道,210202,
